Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-30 10:20:00-04:00,230.58999633789062,230.73989868164062,230.41000366210938,230.5399932861328,230.5399932861328,350428
2024-09-30 10:25:00-04:00,230.5399932861328,231.0,230.3800048828125,230.97999572753906,230.97999572753906,704080
2024-09-30 10:30:00-04:00,230.97000122070312,231.22500610351562,230.75,231.22500610351562,231.22500610351562,535767
2024-09-30 10:35:00-04:00,231.1999969482422,231.5,231.0399932861328,231.11050415039062,231.11050415039062,433784
2024-09-30 10:40:00-04:00,231.1199951171875,231.35000610351562,231.01010131835938,231.09010314941406,231.09010314941406,247605
2024-09-30 10:45:00-04:00,231.1199951171875,231.59559631347656,231.10009765625,231.4600067138672,231.4600067138672,381482
2024-09-30 10:50:00-04:00,231.4600067138672,231.67999267578125,231.4208984375,231.55999755859375,231.55999755859375,348856
2024-09-30 10:55:00-04:00,231.5500030517578,231.75999450683594,231.52999877929688,231.61000061035156,231.61000061035156,298173
2024-09-30 11:00:00-04:00,231.5449981689453,231.72999572753906,231.51150512695312,231.7075958251953,231.7075958251953,334346
2024-09-30 11:05:00-04:00,231.7050018310547,231.91000366210938,231.3800048828125,231.4499969482422,231.4499969482422,510703
2024-09-30 11:10:00-04:00,231.46499633789062,231.82000732421875,231.44000244140625,231.7899932861328,231.7899932861328,287648
2024-09-30 11:15:00-04:00,231.7949981689453,231.87559509277344,231.55999755859375,231.5800018310547,231.5800018310547,313358
2024-09-30 11:20:00-04:00,231.57000732421875,231.72999572753906,231.52000427246094,231.7100067138672,231.7100067138672,215383
2024-09-30 11:25:00-04:00,231.71499633789062,232.04989624023438,231.7100067138672,231.89999389648438,231.89999389648438,682189
2024-09-30 11:30:00-04:00,232.02000427246094,232.15499877929688,231.84129333496094,231.91000366210938,231.91000366210938,443515
2024-09-30 11:35:00-04:00,231.9398956298828,232.17990112304688,231.83999633789062,231.9801025390625,231.9801025390625,339903
2024-09-30 11:40:00-04:00,231.99000549316406,232.07000732421875,231.8300018310547,232.0500030517578,232.0500030517578,321668
2024-09-30 11:45:00-04:00,232.0500030517578,232.22000122070312,231.94000244140625,232.19000244140625,232.19000244140625,277168
2024-09-30 11:50:00-04:00,232.17999267578125,232.42999267578125,232.0800018310547,232.27000427246094,232.27000427246094,436489
2024-09-30 11:55:00-04:00,232.28500366210938,232.36000061035156,232.1300048828125,232.25,232.25,260861
2024-09-30 12:00:00-04:00,232.25,232.41000366210938,232.13999938964844,232.3249969482422,232.3249969482422,282663
2024-09-30 12:05:00-04:00,232.3300018310547,232.50999450683594,232.3137969970703,232.42999267578125,232.42999267578125,403635
2024-09-30 12:10:00-04:00,232.4550018310547,232.52000427246094,232.17999267578125,232.3300018310547,232.3300018310547,393456
2024-09-30 12:15:00-04:00,232.35000610351562,232.41990661621094,232.25999450683594,232.30999755859375,232.30999755859375,201321
2024-09-30 12:20:00-04:00,232.30499267578125,232.53829956054688,232.11000061035156,232.13499450683594,232.13499450683594,414430
2024-09-30 12:25:00-04:00,232.139892578125,232.2698974609375,232.0800018310547,232.1199951171875,232.1199951171875,172828
2024-09-30 12:30:00-04:00,232.1199951171875,232.13999938964844,231.82000732421875,231.89999389648438,231.89999389648438,286359
2024-09-30 12:35:00-04:00,231.88999938964844,232.19309997558594,231.88999938964844,232.0998992919922,232.0998992919922,215705
2024-09-30 12:40:00-04:00,232.0850067138672,232.1699981689453,231.99200439453125,232.11000061035156,232.11000061035156,177071
2024-09-30 12:45:00-04:00,232.10000610351562,232.16000366210938,231.9499969482422,232.13999938964844,232.13999938964844,148328
2024-09-30 12:50:00-04:00,232.12879943847656,232.1999969482422,231.9600067138672,232.0,232.0,159011
2024-09-30 12:55:00-04:00,231.9949951171875,232.00999450683594,231.74000549316406,231.7877960205078,231.7877960205078,233660
2024-09-30 13:00:00-04:00,231.77999877929688,232.03990173339844,231.77999877929688,231.781005859375,231.781005859375,174230
2024-09-30 13:05:00-04:00,231.77999877929688,231.8699951171875,231.64999389648438,231.656494140625,231.656494140625,184995
2024-09-30 13:10:00-04:00,231.64999389648438,231.80810546875,231.38999938964844,231.4550018310547,231.4550018310547,375361
2024-09-30 13:15:00-04:00,231.4550018310547,231.7100067138672,231.30999755859375,231.66259765625,231.66259765625,201650
2024-09-30 13:20:00-04:00,231.6649932861328,231.9600067138672,231.625,231.85000610351562,231.85000610351562,197783
2024-09-30 13:25:00-04:00,231.85989379882812,231.92909240722656,231.63999938964844,231.64500427246094,231.64500427246094,146613
2024-09-30 13:30:00-04:00,231.64999389648438,231.80999755859375,231.55999755859375,231.5850067138672,231.5850067138672,196262
2024-09-30 13:35:00-04:00,231.58990478515625,231.64999389648438,231.44500732421875,231.44500732421875,231.44500732421875,197325
2024-09-30 13:40:00-04:00,231.4600067138672,231.52999877929688,231.32029724121094,231.5,231.5,208986
2024-09-30 13:45:00-04:00,231.5,231.64999389648438,231.42999267578125,231.61419677734375,231.61419677734375,174499
2024-09-30 13:50:00-04:00,231.6199951171875,231.75999450683594,231.5500946044922,231.75,231.75,198639
2024-09-30 13:55:00-04:00,231.7550048828125,232.0,231.58999633789062,231.83999633789062,231.83999633789062,293888
2024-09-30 14:00:00-04:00,231.8249969482422,231.889892578125,231.63999938964844,231.6999969482422,231.6999969482422,171568
2024-09-30 14:05:00-04:00,231.6999969482422,231.75990295410156,231.5413055419922,231.72000122070312,231.72000122070312,190563
2024-09-30 14:10:00-04:00,231.6999969482422,231.72000122070312,231.44320678710938,231.50999450683594,231.50999450683594,260204
2024-09-30 14:15:00-04:00,231.5,231.55560302734375,231.0800018310547,231.09010314941406,231.09010314941406,318124
2024-09-30 14:20:00-04:00,231.08909606933594,231.1999969482422,230.5500030517578,230.8300018310547,230.8300018310547,536879
2024-09-30 14:25:00-04:00,230.83999633789062,231.11000061035156,230.63999938964844,231.00999450683594,231.00999450683594,358417
2024-09-30 14:30:00-04:00,231.0,231.4799041748047,230.77639770507812,231.3249969482422,231.3249969482422,324256
2024-09-30 14:35:00-04:00,231.3249969482422,231.7100067138672,231.25999450683594,231.6490020751953,231.6490020751953,315277
2024-09-30 14:40:00-04:00,231.66000366210938,231.80999755859375,231.5,231.8000946044922,231.8000946044922,280948
2024-09-30 14:45:00-04:00,231.82000732421875,231.91000366210938,231.6750030517578,231.7100067138672,231.7100067138672,273792
2024-09-30 14:50:00-04:00,231.7100067138672,231.8800048828125,231.57000732421875,231.8300018310547,231.8300018310547,230073
2024-09-30 14:55:00-04:00,231.81500244140625,231.8800048828125,231.7100067138672,231.75160217285156,231.75160217285156,162586
2024-09-30 15:00:00-04:00,231.72500610351562,231.75990295410156,231.45010375976562,231.6199951171875,231.6199951171875,274082
2024-09-30 15:05:00-04:00,231.625,231.8300018310547,231.49000549316406,231.6199951171875,231.6199951171875,370157
2024-09-30 15:10:00-04:00,231.61500549316406,231.6199951171875,231.32000732421875,231.4149932861328,231.4149932861328,273073
2024-09-30 15:15:00-04:00,231.4149932861328,231.4799041748047,231.3300018310547,231.34500122070312,231.34500122070312,266324
2024-09-30 15:20:00-04:00,231.34140014648438,231.41000366210938,231.17999267578125,231.23500061035156,231.23500061035156,325586
2024-09-30 15:25:00-04:00,231.22999572753906,231.30499267578125,231.0399932861328,231.22000122070312,231.22000122070312,289676
2024-09-30 15:30:00-04:00,231.2050018310547,231.34689331054688,231.16000366210938,231.23440551757812,231.23440551757812,315761
2024-09-30 15:35:00-04:00,231.24000549316406,231.33999633789062,231.11000061035156,231.28970336914062,231.28970336914062,360120
2024-09-30 15:40:00-04:00,231.28500366210938,231.42999267578125,231.17999267578125,231.38999938964844,231.38999938964844,456992
2024-09-30 15:45:00-04:00,231.38999938964844,231.67999267578125,231.32009887695312,231.4340057373047,231.4340057373047,601163
2024-09-30 15:50:00-04:00,231.42999267578125,232.47000122070312,231.42999267578125,232.19000244140625,232.19000244140625,2321975
2024-09-30 15:55:00-04:00,232.1999969482422,233.0,232.19000244140625,233.0,233.0,5021987
2024-10-01 09:30:00-04:00,228.5,228.77000427246094,227.25,227.64500427246094,227.64500427246094,6018177
2024-10-01 09:35:00-04:00,227.61000061035156,227.6699981689453,226.30999755859375,226.75999450683594,226.75999450683594,2130824
2024-10-01 09:40:00-04:00,226.74000549316406,226.92919921875,226.39999389648438,226.58999633789062,226.58999633789062,1194704
2024-10-01 09:45:00-04:00,226.80999755859375,226.90899658203125,226.10000610351562,226.11500549316406,226.11500549316406,1379218
2024-10-01 09:50:00-04:00,226.08999633789062,226.30999755859375,225.77000427246094,226.00990295410156,226.00990295410156,1287942
2024-10-01 09:55:00-04:00,226.00990295410156,226.1544952392578,225.6199951171875,226.125,226.125,1195642
2024-10-01 10:00:00-04:00,226.11480712890625,226.2899932861328,225.47999572753906,226.0050048828125,226.0050048828125,1191386
2024-10-01 10:05:00-04:00,225.99000549316406,226.24000549316406,225.4499969482422,225.4600067138672,225.4600067138672,952348
2024-10-01 10:10:00-04:00,225.1999969482422,225.65499877929688,225.1699981689453,225.3699951171875,225.3699951171875,998782
2024-10-01 10:15:00-04:00,225.3699951171875,225.3699951171875,224.75,225.05870056152344,225.05870056152344,963127
2024-10-01 10:20:00-04:00,225.0500030517578,225.3300018310547,224.97999572753906,225.11000061035156,225.11000061035156,794523
2024-10-01 10:25:00-04:00,225.25,225.27000427246094,224.66000366210938,224.9600067138672,224.9600067138672,679186
2024-10-01 10:30:00-04:00,224.6999969482422,225.01559448242188,224.5399932861328,224.76390075683594,224.76390075683594,576380
2024-10-01 10:35:00-04:00,224.72000122070312,225.0,224.63999938964844,224.92999267578125,224.92999267578125,592231
2024-10-01 10:40:00-04:00,224.92999267578125,225.47000122070312,224.89999389648438,225.2100067138672,225.2100067138672,776313
2024-10-01 10:45:00-04:00,225.23500061035156,225.32000732421875,224.99000549316406,225.01499938964844,225.01499938964844,504015
2024-10-01 10:50:00-04:00,224.94000244140625,225.11000061035156,224.86000061035156,225.03399658203125,225.03399658203125,437132
2024-10-01 10:55:00-04:00,225.0500030517578,225.3800048828125,225.02999877929688,225.32000732421875,225.32000732421875,445082
2024-10-01 11:00:00-04:00,225.1407928466797,225.1407928466797,224.860107421875,224.889892578125,224.889892578125,437570
2024-10-01 11:05:00-04:00,224.8249969482422,224.92999267578125,224.58999633789062,224.63999938964844,224.63999938964844,602841
2024-10-01 11:10:00-04:00,224.6300048828125,224.88999938964844,224.52000427246094,224.7899932861328,224.7899932861328,451839
2024-10-01 11:15:00-04:00,224.78500366210938,224.9600067138672,224.68359375,224.71009826660156,224.71009826660156,402294
2024-10-01 11:20:00-04:00,224.72999572753906,224.97799682617188,224.681396484375,224.94000244140625,224.94000244140625,1452914
2024-10-01 11:25:00-04:00,224.9499969482422,225.5,224.8699951171875,225.47500610351562,225.47500610351562,559939
2024-10-01 11:30:00-04:00,225.47000122070312,225.5,225.0500030517578,225.46319580078125,225.46319580078125,385088
2024-10-01 11:35:00-04:00,225.4550018310547,225.6199951171875,225.22999572753906,225.5885009765625,225.5885009765625,477944
2024-10-01 11:40:00-04:00,225.5850067138672,225.94000244140625,225.50999450683594,225.69009399414062,225.69009399414062,548737
2024-10-01 11:45:00-04:00,225.69000244140625,225.69000244140625,225.27999877929688,225.47500610351562,225.47500610351562,375097
2024-10-01 11:50:00-04:00,225.47999572753906,225.77000427246094,225.47999572753906,225.58990478515625,225.58990478515625,283203
2024-10-01 11:55:00-04:00,225.60499572753906,225.6699981689453,225.2100067138672,225.22000122070312,225.22000122070312,349591
2024-10-01 12:00:00-04:00,225.2100067138672,225.53990173339844,225.0749969482422,225.4398956298828,225.4398956298828,321028
2024-10-01 12:05:00-04:00,225.44000244140625,225.67250061035156,225.4300994873047,225.63909912109375,225.63909912109375,333009
2024-10-01 12:10:00-04:00,225.6199951171875,225.82000732421875,225.19000244140625,225.2899932861328,225.2899932861328,319234
2024-10-01 12:15:00-04:00,225.30999755859375,225.51170349121094,225.25689697265625,225.4600067138672,225.4600067138672,253559
2024-10-01 12:20:00-04:00,225.4586944580078,225.65139770507812,225.41000366210938,225.4243927001953,225.4243927001953,326919
2024-10-01 12:25:00-04:00,225.44000244140625,225.52999877929688,225.2050018310547,225.31300354003906,225.31300354003906,1262853
2024-10-01 12:30:00-04:00,225.3000030517578,225.39500427246094,224.77000427246094,225.0749969482422,225.0749969482422,501489
2024-10-01 12:35:00-04:00,225.05499267578125,225.2100067138672,224.64999389648438,224.72999572753906,224.72999572753906,388867
2024-10-01 12:40:00-04:00,224.72999572753906,224.92999267578125,224.42999267578125,224.5189971923828,224.5189971923828,379974
2024-10-01 12:45:00-04:00,224.5395050048828,224.60000610351562,224.26780700683594,224.44000244140625,224.44000244140625,385973
2024-10-01 12:50:00-04:00,224.44149780273438,224.9600067138672,224.42999267578125,224.7801055908203,224.7801055908203,394275
2024-10-01 12:55:00-04:00,224.8000030517578,225.0,224.5301055908203,224.75,224.75,326437
2024-10-01 13:00:00-04:00,224.75999450683594,224.77000427246094,224.61000061035156,224.6313018798828,224.6313018798828,289007
2024-10-01 13:05:00-04:00,224.63999938964844,224.66000366210938,224.2100067138672,224.3000030517578,224.3000030517578,313211
2024-10-01 13:10:00-04:00,224.30389404296875,224.60000610351562,224.2100067138672,224.22999572753906,224.22999572753906,299544
2024-10-01 13:15:00-04:00,224.23500061035156,224.24000549316406,223.93789672851562,224.00999450683594,224.00999450683594,558935
2024-10-01 13:20:00-04:00,224.01499938964844,224.1999969482422,223.9600067138672,224.02499389648438,224.02499389648438,352616
2024-10-01 13:25:00-04:00,224.02999877929688,224.02999877929688,223.74000549316406,223.92999267578125,223.92999267578125,438729
2024-10-01 13:30:00-04:00,223.92999267578125,224.61500549316406,223.83999633789062,224.52000427246094,224.52000427246094,558291
2024-10-01 13:35:00-04:00,224.49000549316406,224.5,224.22000122070312,224.32000732421875,224.32000732421875,285786
2024-10-01 13:40:00-04:00,224.3000030517578,224.63999938964844,224.25999450683594,224.54010009765625,224.54010009765625,320949
2024-10-01 13:45:00-04:00,224.5500030517578,224.66000366210938,224.36000061035156,224.41000366210938,224.41000366210938,294227
2024-10-01 13:50:00-04:00,224.38999938964844,224.64999389648438,224.3800048828125,224.6199951171875,224.6199951171875,255469
2024-10-01 13:55:00-04:00,224.6199951171875,225.16000366210938,224.6199951171875,225.1300048828125,225.1300048828125,521589
2024-10-01 14:00:00-04:00,225.1199951171875,225.42999267578125,225.06260681152344,225.1999969482422,225.1999969482422,426927
2024-10-01 14:05:00-04:00,225.19000244140625,225.36000061035156,225.11000061035156,225.2899932861328,225.2899932861328,313073
2024-10-01 14:10:00-04:00,225.2801055908203,225.57989501953125,225.1999969482422,225.4499969482422,225.4499969482422,301431
2024-10-01 14:15:00-04:00,225.4199981689453,225.63999938964844,225.3699951171875,225.47999572753906,225.47999572753906,340489
2024-10-01 14:20:00-04:00,225.48989868164062,225.5717010498047,225.17999267578125,225.3000030517578,225.3000030517578,283455
2024-10-01 14:25:00-04:00,225.3000030517578,225.48199462890625,225.24000549316406,225.4600067138672,225.4600067138672,214261
2024-10-01 14:30:00-04:00,225.44000244140625,225.73500061035156,225.41000366210938,225.5,225.5,324933
2024-10-01 14:35:00-04:00,225.5198974609375,225.5800018310547,225.24600219726562,225.5399932861328,225.5399932861328,284945
2024-10-01 14:40:00-04:00,225.54750061035156,225.60000610351562,225.29379272460938,225.46499633789062,225.46499633789062,347251
2024-10-01 14:45:00-04:00,225.46009826660156,225.56500244140625,225.3699951171875,225.44000244140625,225.44000244140625,228791
2024-10-01 14:50:00-04:00,225.44000244140625,225.60000610351562,225.3300018310547,225.44000244140625,225.44000244140625,313172
2024-10-01 14:55:00-04:00,225.44760131835938,225.6300048828125,225.41000366210938,225.60400390625,225.60400390625,320141
2024-10-01 15:00:00-04:00,225.60000610351562,225.66000366210938,225.51499938964844,225.6300048828125,225.6300048828125,231177
2024-10-01 15:05:00-04:00,225.6300048828125,225.9199981689453,225.57000732421875,225.8249053955078,225.8249053955078,360516
2024-10-01 15:10:00-04:00,225.82000732421875,225.8800048828125,225.74000549316406,225.84010314941406,225.84010314941406,292500
2024-10-01 15:15:00-04:00,225.84500122070312,226.0,225.75,225.97000122070312,225.97000122070312,440600
2024-10-01 15:20:00-04:00,225.97999572753906,226.1699981689453,225.91000366210938,226.05999755859375,226.05999755859375,546906
2024-10-01 15:25:00-04:00,226.07000732421875,226.1884002685547,226.02999877929688,226.1501007080078,226.1501007080078,511443
2024-10-01 15:30:00-04:00,226.14999389648438,226.22999572753906,226.0500030517578,226.1300048828125,226.1300048828125,460148
2024-10-01 15:35:00-04:00,226.13999938964844,226.22459411621094,225.92999267578125,226.02999877929688,226.02999877929688,623151
2024-10-01 15:40:00-04:00,226.02999877929688,226.33999633789062,226.02999877929688,226.1750030517578,226.1750030517578,624346
2024-10-01 15:45:00-04:00,226.17999267578125,226.25,225.87570190429688,225.94610595703125,225.94610595703125,498146
2024-10-01 15:50:00-04:00,225.9600067138672,226.30999755859375,225.88999938964844,225.9199981689453,225.9199981689453,837441
2024-10-01 15:55:00-04:00,225.92999267578125,226.2899932861328,225.8800048828125,226.25999450683594,226.25999450683594,2000874
2024-10-02 09:30:00-04:00,225.88999938964844,226.11000061035156,224.5,224.56500244140625,224.56500244140625,2063932
2024-10-02 09:35:00-04:00,224.5500030517578,224.6999969482422,223.85000610351562,224.23500061035156,224.23500061035156,1226793
2024-10-02 09:40:00-04:00,224.22000122070312,224.27999877929688,223.6300048828125,223.6501007080078,223.6501007080078,727602
2024-10-02 09:45:00-04:00,223.64999389648438,224.6199951171875,223.5500030517578,224.4499969482422,224.4499969482422,873827
2024-10-02 09:50:00-04:00,224.45199584960938,224.52000427246094,223.41000366210938,223.4499969482422,223.4499969482422,629397
2024-10-02 09:55:00-04:00,223.4550018310547,223.59800720214844,223.2100067138672,223.36000061035156,223.36000061035156,898081
2024-10-02 10:00:00-04:00,223.375,224.33999633789062,223.02999877929688,224.3000030517578,224.3000030517578,782030
2024-10-02 10:05:00-04:00,224.3350067138672,224.39999389648438,223.99000549316406,224.29640197753906,224.29640197753906,459621
2024-10-02 10:10:00-04:00,224.2801055908203,224.69000244140625,224.2801055908203,224.57000732421875,224.57000732421875,545526
2024-10-02 10:15:00-04:00,224.55999755859375,224.98399353027344,224.5,224.9080047607422,224.9080047607422,418350
2024-10-02 10:20:00-04:00,224.91000366210938,225.0,224.5500030517578,224.74009704589844,224.74009704589844,364502
2024-10-02 10:25:00-04:00,224.75999450683594,225.4199981689453,224.74000549316406,225.4199981689453,225.4199981689453,395515
2024-10-02 10:30:00-04:00,225.39999389648438,225.74000549316406,225.27000427246094,225.55999755859375,225.55999755859375,417516
2024-10-02 10:35:00-04:00,225.55499267578125,225.97000122070312,225.50050354003906,225.94500732421875,225.94500732421875,372191
2024-10-02 10:40:00-04:00,225.9405059814453,226.1699981689453,225.8773956298828,225.91400146484375,225.91400146484375,493638
2024-10-02 10:45:00-04:00,225.889892578125,226.38999938964844,225.8300018310547,226.3300018310547,226.3300018310547,467459
2024-10-02 10:50:00-04:00,226.3300018310547,226.3726043701172,225.6699981689453,225.77999877929688,225.77999877929688,506590
2024-10-02 10:55:00-04:00,225.77999877929688,226.0800018310547,225.72000122070312,226.0800018310547,226.0800018310547,431116
2024-10-02 11:00:00-04:00,226.0850067138672,226.32000732421875,225.91000366210938,226.24000549316406,226.24000549316406,401162
2024-10-02 11:05:00-04:00,226.2550048828125,226.33999633789062,225.94000244140625,226.27000427246094,226.27000427246094,293045
2024-10-02 11:10:00-04:00,226.28399658203125,226.35000610351562,226.0800018310547,226.1300048828125,226.1300048828125,217070
2024-10-02 11:15:00-04:00,226.33999633789062,226.60000610351562,226.2899932861328,226.57000732421875,226.57000732421875,451963
2024-10-02 11:20:00-04:00,226.56919860839844,226.5800018310547,226.14999389648438,226.23500061035156,226.23500061035156,302808
2024-10-02 11:25:00-04:00,226.22019958496094,226.25999450683594,226.0,226.2050018310547,226.2050018310547,232087
2024-10-02 11:30:00-04:00,226.22000122070312,226.67999267578125,226.1649932861328,226.64999389648438,226.64999389648438,509592
2024-10-02 11:35:00-04:00,226.64990234375,226.85000610351562,226.5800018310547,226.64999389648438,226.64999389648438,426834
2024-10-02 11:40:00-04:00,226.67999267578125,227.0500030517578,226.60000610351562,227.0399932861328,227.0399932861328,602645
2024-10-02 11:45:00-04:00,227.0399932861328,227.0399932861328,226.64999389648438,226.80999755859375,226.80999755859375,246446
2024-10-02 11:50:00-04:00,226.80499267578125,226.9499053955078,226.7700958251953,226.7899932861328,226.7899932861328,191296
2024-10-02 11:55:00-04:00,226.79110717773438,226.85000610351562,226.55499267578125,226.83999633789062,226.83999633789062,299051
2024-10-02 12:00:00-04:00,226.85000610351562,226.94000244140625,226.75999450683594,226.8300018310547,226.8300018310547,179396
2024-10-02 12:05:00-04:00,226.8300018310547,226.89999389648438,226.64999389648438,226.73019409179688,226.73019409179688,197292
2024-10-02 12:10:00-04:00,226.75,226.9199981689453,226.74009704589844,226.82000732421875,226.82000732421875,178340
2024-10-02 12:15:00-04:00,226.8300018310547,226.9499969482422,226.77999877929688,226.8000030517578,226.8000030517578,179437
2024-10-02 12:20:00-04:00,226.8000030517578,226.94000244140625,226.66000366210938,226.8916015625,226.8916015625,740801
2024-10-02 12:25:00-04:00,226.89999389648438,227.0,226.83999633789062,226.95199584960938,226.95199584960938,203582
2024-10-02 12:30:00-04:00,226.9499969482422,226.9499969482422,226.7100067138672,226.75,226.75,199029
2024-10-02 12:35:00-04:00,226.75,226.8800048828125,226.6699981689453,226.8699951171875,226.8699951171875,171463
2024-10-02 12:40:00-04:00,226.87989807128906,226.8939971923828,226.75999450683594,226.80999755859375,226.80999755859375,183400
2024-10-02 12:45:00-04:00,226.81500244140625,226.9499969482422,226.72500610351562,226.86000061035156,226.86000061035156,150285
2024-10-02 12:50:00-04:00,226.86500549316406,226.97999572753906,226.8101043701172,226.9199981689453,226.9199981689453,125880
2024-10-02 12:55:00-04:00,226.92999267578125,227.02999877929688,226.6199951171875,226.63499450683594,226.63499450683594,293542
2024-10-02 13:00:00-04:00,226.6300048828125,226.9600067138672,226.58999633789062,226.9550018310547,226.9550018310547,171906
2024-10-02 13:05:00-04:00,226.9499969482422,227.03939819335938,226.7899932861328,226.9250030517578,226.9250030517578,208513
2024-10-02 13:10:00-04:00,226.92999267578125,227.02000427246094,226.7100067138672,226.94000244140625,226.94000244140625,220605
2024-10-02 13:15:00-04:00,226.88999938964844,226.9199981689453,226.74400329589844,226.86000061035156,226.86000061035156,133314
2024-10-02 13:20:00-04:00,226.86000061035156,226.88499450683594,226.7404022216797,226.764404296875,226.764404296875,134792
2024-10-02 13:25:00-04:00,226.77000427246094,226.97999572753906,226.66000366210938,226.95989990234375,226.95989990234375,180299
2024-10-02 13:30:00-04:00,226.94000244140625,227.02000427246094,226.36990356445312,226.42999267578125,226.42999267578125,321773
2024-10-02 13:35:00-04:00,226.41990661621094,226.8498992919922,226.35000610351562,226.8000030517578,226.8000030517578,241672
2024-10-02 13:40:00-04:00,226.8000030517578,226.85000610351562,226.5800018310547,226.69000244140625,226.69000244140625,169804
2024-10-02 13:45:00-04:00,226.67999267578125,227.07000732421875,226.6699981689453,227.0399932861328,227.0399932861328,219066
2024-10-02 13:50:00-04:00,227.0301971435547,227.13999938964844,227.0,227.08380126953125,227.08380126953125,168251
2024-10-02 13:55:00-04:00,227.08999633789062,227.1300048828125,227.02000427246094,227.11599731445312,227.11599731445312,166617
2024-10-02 14:00:00-04:00,227.11000061035156,227.17999267578125,227.02999877929688,227.0800018310547,227.0800018310547,181419
2024-10-02 14:05:00-04:00,227.08999633789062,227.1300048828125,227.0166015625,227.08999633789062,227.08999633789062,180920
2024-10-02 14:10:00-04:00,227.0800018310547,227.14999389648438,227.0500030517578,227.07400512695312,227.07400512695312,180079
2024-10-02 14:15:00-04:00,227.0749969482422,227.125,227.0500030517578,227.08999633789062,227.08999633789062,157912
2024-10-02 14:20:00-04:00,227.10499572753906,227.139892578125,226.9199981689453,226.94000244140625,226.94000244140625,185699
2024-10-02 14:25:00-04:00,226.95249938964844,227.0500030517578,226.4600067138672,226.82000732421875,226.82000732421875,245123
2024-10-02 14:30:00-04:00,226.8000030517578,226.9199981689453,226.64999389648438,226.8800048828125,226.8800048828125,151585
2024-10-02 14:35:00-04:00,226.8699951171875,226.9199981689453,226.74000549316406,226.78500366210938,226.78500366210938,125856
2024-10-02 14:40:00-04:00,226.7899932861328,226.9199981689453,226.77999877929688,226.8300018310547,226.8300018310547,142156
2024-10-02 14:45:00-04:00,226.8300018310547,226.94000244140625,226.77000427246094,226.89999389648438,226.89999389648438,189567
2024-10-02 14:50:00-04:00,226.9199981689453,226.97000122070312,226.8300018310547,226.9228973388672,226.9228973388672,134851
2024-10-02 14:55:00-04:00,226.92999267578125,226.9600067138672,226.84030151367188,226.89999389648438,226.89999389648438,151604
2024-10-02 15:00:00-04:00,226.89999389648438,227.0500946044922,226.86000061035156,227.0399932861328,227.0399932861328,188126
2024-10-02 15:05:00-04:00,227.02999877929688,227.08999633789062,226.97000122070312,227.04800415039062,227.04800415039062,172823
2024-10-02 15:10:00-04:00,227.05999755859375,227.1300048828125,227.00070190429688,227.10499572753906,227.10499572753906,200172
2024-10-02 15:15:00-04:00,227.10499572753906,227.22000122070312,227.03500366210938,227.1699981689453,227.1699981689453,225494
2024-10-02 15:20:00-04:00,227.1699981689453,227.2698974609375,227.16000366210938,227.22999572753906,227.22999572753906,192602
2024-10-02 15:25:00-04:00,227.22000122070312,227.3300018310547,227.20010375976562,227.24000549316406,227.24000549316406,230520
2024-10-02 15:30:00-04:00,227.22500610351562,227.25999450683594,227.07000732421875,227.11500549316406,227.11500549316406,262150
2024-10-02 15:35:00-04:00,227.1199951171875,227.27000427246094,227.1199951171875,227.24000549316406,227.24000549316406,229817
2024-10-02 15:40:00-04:00,227.2418975830078,227.3300018310547,227.12109375,227.2519989013672,227.2519989013672,271180
2024-10-02 15:45:00-04:00,227.25,227.3699951171875,227.18499755859375,227.24000549316406,227.24000549316406,365475
2024-10-02 15:50:00-04:00,227.22000122070312,227.3000030517578,226.8907928466797,227.02999877929688,227.02999877929688,518513
2024-10-02 15:55:00-04:00,227.02000427246094,227.0749969482422,226.69009399414062,226.80999755859375,226.80999755859375,1146848
2024-10-03 09:30:00-04:00,225.24000549316406,225.8300018310547,224.88999938964844,225.7050018310547,225.7050018310547,1447185
2024-10-03 09:35:00-04:00,225.72999572753906,226.41000366210938,225.72000122070312,226.20599365234375,226.20599365234375,499887
2024-10-03 09:40:00-04:00,226.14999389648438,226.49000549316406,225.9550018310547,225.97999572753906,225.97999572753906,435341
2024-10-03 09:45:00-04:00,225.97999572753906,226.27000427246094,225.57009887695312,226.11000061035156,226.11000061035156,560358
2024-10-03 09:50:00-04:00,226.0800018310547,226.39999389648438,226.00999450683594,226.2530059814453,226.2530059814453,295248
2024-10-03 09:55:00-04:00,226.27000427246094,226.6999969482422,226.22000122070312,226.30499267578125,226.30499267578125,417843
2024-10-03 10:00:00-04:00,226.30999755859375,226.8000030517578,226.25,226.52499389648438,226.52499389648438,492499
2024-10-03 10:05:00-04:00,226.5301055908203,226.66700744628906,226.1800994873047,226.38999938964844,226.38999938964844,347591
2024-10-03 10:10:00-04:00,226.39999389648438,226.45970153808594,225.21009826660156,225.67999267578125,225.67999267578125,474496
2024-10-03 10:15:00-04:00,225.7050018310547,225.88499450683594,225.3101043701172,225.5,225.5,374738
2024-10-03 10:20:00-04:00,225.49000549316406,225.49000549316406,224.72000122070312,225.05999755859375,225.05999755859375,609660
2024-10-03 10:25:00-04:00,225.0399932861328,225.10499572753906,224.82000732421875,224.8350067138672,224.8350067138672,265835
